1270;32748;0*DISCONN
969;32759;1*NORMAL
3894;32759;1*STBY
2811;32763;3.588760
291;1;1*OPEN
3520;32765;2.592982
5720;1;6603292.000000
3824;32759;1*NORMAL
367;1;0*NORMAL
1767;32765;1.346496
182;1;0*OFF
1759;32765;0.000000
1858;32761;0*NOR
6347;1;1*ON
4946;32765;0.000000
2211;32748;1*NORMAL
2063;32765;58.102356
355;1;0*NORMAL
467;1;0*STOP
3369;32763;0.133044
1375;32748;0*OFF
2925;32760;0*LOCAL
1719;32763;0.441046
6498;1;1*ON
2393;32761;0*OFF
2829;32760;0.000000
6433;1;0*OFF
3110;32759;1*NORMAL
611;1;0.010000
5900;1;1.400000
6095;1;0.000000
3735;32759;1*NORMAL
330;1;0*NORMAL
653;1;0.000000
2664;32748;1*NORMAL
2602;32763;0.411135
6064;1;23.594997
616;1;-159.940000
3219;32748;1*NORMAL
6392;1;0*OFF
3545;32763;146.637707
6326;32746;0*NT_OPEN
2717;32763;1.499603
5648;1;1*WARNING
2873;32761;1*NORMAL
3776;32761;1*NORMAL
2834;32760;0.000000
5880;1;0.000918
162;1;0*NORMAL
2250;32759;1*NORMAL
3636;32750;0*STOP
6091;1;0.000000
2147;32763;36.203751
2739;32763;4.941284
6040;32763;4.099999
1159;32759;1*ON
5624;1;1*WARNING
3675;32763;41.443130
521;1;0*OFF
543;1;0*OFF
3544;32763;6.579134
489;1;1*OPEN
1745;32749;0*STOP
2318;32757;1*NORMAL
3118;32763;51.053024
1713;32763;-0.253904
2641;32758;12.521982
6276;32763;22.151962
5949;1;37.923138
695;1;47.200000
2732;32763;-79.414825
3645;32765;0.000000
5999;1;21.376225
6057;1;0.000000
6500;1;1*ON
1987;32765;2856.698980
325;1;0*NORMAL
1211;32763;0.113226
2920;32759;1*REMOTE
2592;32763;20.107698
2951;32763;-0.969213
6438;1;1*ON
5037;32765;46.441757
3876;32760;1*NORMAL
751;1;162.560000
628;1;-107.810000
2243;32759;1*NORMAL
6487;1;1*ON
3458;32759;1*NORMAL
1605;32758;1*NORMAL
164;1;0*NORMAL
2369;32759;0*OFF
2213;32760;1*NORMAL
6260;32753;4.602789
2497;32765;0.000000
246;1;0*FIX
703;1;58.480000
3334;32759;1*NORMAL
3149;32763;40.303421
6109;1;0.200000
658;1;0.000000
4997;1;1*ON
6180;1;0.000000
1193;32763;18.714666
6214;1;0*NOT_DEF
2223;32760;1*NORMAL
6436;1;1*ON
2554;32758;0*OFF
5654;1;1*CLOSE
1846;32748;1*NORMAL
710;1;116.875000
5476;32678;1*ON
6432;1;0*OFF
2179;32765;445.187073
6177;1;0.000000
2833;32765;97.921776
3695;32763;185.955856
2484;32758;-0.021255
6204;1;0*NORMAL
2675;32763;161.566055
3463;32758;1*NORMAL
248;1;1*AUTO
5041;32762;45.985123
6349;1;14.355000
340;1;0*NORMAL
189;1;1*OPEN
527;1;0*OFF
1742;32759;0*STOP
6221;1;0*NORMAL
2382;32759;0*OFF
2876;32761;1*NORMAL
2620;32763;17.821646
439;1;0*OFF
5637;1;0*NONE
3673;32763;-52.411697
2568;32748;1*NORMAL
2364;32760;0*LOCAL
5859;1;2.208670
2872;32761;1*NORMAL
5531;1;0*NORMAL
1163;32759;1*ON
2956;32759;1*CLOSE
2214;32748;1*NORMAL
507;1;0*OFF
5264;32679;0*OFF
5878;1;0.000717
6561;1;11.632653
6468;1;1*ON
1398;32760;1*NORMAL
553;1;0*OFF
1989;32765;1.980543
1995;32759;1*NORMAL
2335;32748;1*NORMAL
1203;32765;0.384006
1611;32763;11.457170
1625;32759;1*NORMAL
2983;32759;1*NORMAL
2953;32763;79.935488
2126;32765;6.015769
2595;32763;12.467481
6402;1;0*OFF
5591;1;0*NORMAL
2199;32759;1*NORMAL
3376;32760;1*OPEN
5937;1;49.378860
6016;1;228.380005
6464;1;1*ON
3478;32677;0*OFF
250;1;1*AUTO
